Filename,Case_Bits,Variation_ID,Soil_Er,Soil_Cond,N_Traces
simulation_4spheres_1000_v35,1000,35,7.9256,0.019263,85
simulation_4spheres_1000_v36,1000,36,8.3687,0.018799,85
simulation_4spheres_1000_v37,1000,37,4.6014,0.010529,85
simulation_4spheres_1000_v38,1000,38,6.8068,0.006244,85
simulation_4spheres_1000_v39,1000,39,6.2848,0.005276,85
simulation_4spheres_1000_v40,1000,40,6.5305,0.015544,85
simulation_4spheres_1000_v41,1000,41,4.4833,0.005851,85
simulation_4spheres_1000_v42,1000,42,8.9866,0.011464,85
simulation_4spheres_1000_v43,1000,43,4.3914,0.005326,85
simulation_4spheres_1000_v44,1000,44,5.9101,0.014903,85
simulation_4spheres_1000_v45,1000,45,5.8683,0.011699,85
simulation_4spheres_1000_v46,1000,46,8.4538,0.009818,85
simulation_4spheres_1000_v47,1000,47,5.4621,0.012223,85
simulation_4spheres_1000_v48,1000,48,4.7043,0.017185,85
simulation_4spheres_1000_v49,1000,49,6.3380,0.014019,85
simulation_4spheres_1001_v0,1001,0,4.9455,0.015524,85
simulation_4spheres_1001_v1,1001,1,7.4839,0.005391,85
simulation_4spheres_1001_v2,1001,2,5.9602,0.001159,85
simulation_4spheres_1001_v3,1001,3,4.7321,0.009695,85
simulation_4spheres_1001_v4,1001,4,8.0882,0.019153,85
simulation_4spheres_1001_v5,1001,5,4.0291,0.004492,85
simulation_4spheres_1001_v6,1001,6,4.9546,0.003949,85
simulation_4spheres_1001_v7,1001,7,4.1535,0.019486,85
simulation_4spheres_1001_v8,1001,8,7.2964,0.007699,85
simulation_4spheres_1001_v9,1001,9,7.0311,0.014428,85
simulation_4spheres_1001_v10,1001,10,6.8466,0.019545,85
simulation_4spheres_1001_v11,1001,11,5.3600,0.016170,85
simulation_4spheres_1001_v12,1001,12,5.9059,0.012476,85
simulation_4spheres_1001_v13,1001,13,7.6419,0.012954,85
simulation_4spheres_1001_v14,1001,14,6.6836,0.019540,85
simulation_4spheres_1001_v15,1001,15,5.8929,0.002786,85
simulation_4spheres_1001_v16,1001,16,4.9083,0.012656,85
simulation_4spheres_1001_v17,1001,17,6.7720,0.017395,85
simulation_4spheres_1001_v18,1001,18,5.1584,0.012041,85
simulation_4spheres_1001_v19,1001,19,5.7673,0.019763,85
simulation_4spheres_1001_v20,1001,20,4.1610,0.014070,85
simulation_4spheres_1001_v21,1001,21,5.5159,0.002506,85
simulation_4spheres_1001_v22,1001,22,4.5638,0.006363,85
simulation_4spheres_1001_v23,1001,23,7.6010,0.012380,85
simulation_4spheres_1001_v24,1001,24,3.3565,0.015800,85
simulation_4spheres_1001_v25,1001,25,3.8964,0.013078,85
simulation_4spheres_1001_v26,1001,26,7.4717,0.010498,85
simulation_4spheres_1001_v27,1001,27,3.3058,0.011825,85
simulation_4spheres_1001_v28,1001,28,8.7294,0.010967,85
simulation_4spheres_1001_v29,1001,29,6.3425,0.001273,85
simulation_4spheres_1001_v30,1001,30,3.7952,0.012014,85
simulation_4spheres_1001_v31,1001,31,5.1379,0.016203,85
simulation_4spheres_1001_v32,1001,32,6.1479,0.016564,85
simulation_4spheres_1001_v33,1001,33,6.8252,0.009983,85
simulation_4spheres_1001_v34,1001,34,8.9620,0.004854,85
simulation_4spheres_1001_v35,1001,35,6.1866,0.014004,85
simulation_4spheres_1001_v36,1001,36,6.3127,0.002470,85
simulation_4spheres_1001_v37,1001,37,7.6534,0.011915,85
simulation_4spheres_1001_v38,1001,38,4.4383,0.017631,85
simulation_4spheres_1001_v39,1001,39,3.0943,0.007754,85
simulation_4spheres_1001_v40,1001,40,8.2724,0.005552,85
simulation_4spheres_1001_v41,1001,41,6.4653,0.019212,85
simulation_4spheres_1001_v42,1001,42,8.3322,0.019076,85
simulation_4spheres_1001_v43,1001,43,7.4957,0.010664,85
simulation_4spheres_1001_v44,1001,44,7.1978,0.004591,85
simulation_4spheres_1001_v45,1001,45,8.7465,0.019769,85
simulation_4spheres_1001_v46,1001,46,4.4604,0.011441,85
simulation_4spheres_1001_v47,1001,47,5.5531,0.010302,85
simulation_4spheres_1001_v48,1001,48,8.7510,0.014156,85
simulation_4spheres_1001_v49,1001,49,3.8789,0.017096,85
simulation_4spheres_1010_v0,1010,0,6.2769,0.008339,85
simulation_4spheres_1010_v1,1010,1,6.3216,0.019460,85
simulation_4spheres_1010_v2,1010,2,5.5225,0.014572,85
simulation_4spheres_1010_v3,1010,3,6.6322,0.008313,85
simulation_4spheres_1010_v4,1010,4,4.2934,0.005104,85
simulation_4spheres_1010_v5,1010,5,4.0517,0.018873,85
simulation_4spheres_1010_v6,1010,6,7.0545,0.006118,85
simulation_4spheres_1010_v7,1010,7,8.0537,0.002115,85
simulation_4spheres_1010_v8,1010,8,6.8895,0.013944,85
simulation_4spheres_1010_v9,1010,9,5.0625,0.013997,85
simulation_4spheres_1010_v10,1010,10,5.8632,0.010904,85
simulation_4spheres_1010_v11,1010,11,7.5192,0.009322,85
simulation_4spheres_1010_v12,1010,12,7.3560,0.005065,85
simulation_4spheres_1010_v13,1010,13,5.9574,0.003735,85
simulation_4spheres_1010_v14,1010,14,4.7320,0.011539,85
simulation_4spheres_1010_v15,1010,15,4.3336,0.008811,85
simulation_4spheres_1010_v16,1010,16,3.5909,0.011079,85
simulation_4spheres_1010_v17,1010,17,6.9985,0.009764,85
simulation_4spheres_1010_v18,1010,18,3.6894,0.002475,85
simulation_4spheres_1010_v19,1010,19,7.3242,0.001475,85
simulation_4spheres_1010_v20,1010,20,4.5954,0.006900,85
simulation_4spheres_1010_v21,1010,21,4.1765,0.004958,85
simulation_4spheres_1010_v22,1010,22,5.0356,0.019320,85
simulation_4spheres_1010_v23,1010,23,5.3742,0.006541,85
simulation_4spheres_1010_v24,1010,24,3.3367,0.010941,85
simulation_4spheres_1010_v25,1010,25,8.5767,0.001912,85
simulation_4spheres_1010_v26,1010,26,4.6109,0.005476,85
simulation_4spheres_1010_v27,1010,27,8.0099,0.014708,85
simulation_4spheres_1010_v28,1010,28,8.6746,0.007332,85
simulation_4spheres_1010_v29,1010,29,7.3379,0.014330,85
simulation_4spheres_1010_v30,1010,30,4.1433,0.019127,85
simulation_4spheres_1010_v31,1010,31,7.9272,0.014354,85
simulation_4spheres_1010_v32,1010,32,4.8981,0.009948,85
simulation_4spheres_1010_v33,1010,33,3.9277,0.010573,85
simulation_4spheres_1010_v34,1010,34,6.0846,0.014438,85
simulation_4spheres_1010_v35,1010,35,7.3945,0.011961,85
simulation_4spheres_1010_v36,1010,36,3.9744,0.004437,85
simulation_4spheres_1010_v37,1010,37,6.3907,0.018089,85
simulation_4spheres_1010_v38,1010,38,6.8493,0.016472,85
simulation_4spheres_1010_v39,1010,39,3.2466,0.017462,85
simulation_4spheres_1010_v40,1010,40,8.3179,0.005657,85
simulation_4spheres_1010_v41,1010,41,7.3066,0.002395,85
simulation_4spheres_1010_v42,1010,42,3.9264,0.007903,85
simulation_4spheres_1010_v43,1010,43,3.5068,0.009418,85
simulation_4spheres_1010_v44,1010,44,8.2232,0.014664,85
simulation_4spheres_1010_v45,1010,45,6.2294,0.017016,85
simulation_4spheres_1010_v46,1010,46,3.6718,0.003653,85
simulation_4spheres_1010_v47,1010,47,7.3255,0.011540,85
simulation_4spheres_1010_v48,1010,48,6.8595,0.009592,85
simulation_4spheres_1010_v49,1010,49,6.4590,0.012766,85
simulation_4spheres_1011_v0,1011,0,8.5876,0.015626,85
simulation_4spheres_1011_v1,1011,1,4.2563,0.009492,85
simulation_4spheres_1011_v2,1011,2,6.9651,0.010559,85
simulation_4spheres_1011_v3,1011,3,7.3196,0.003830,85
simulation_4spheres_1011_v4,1011,4,7.0415,0.008098,85
simulation_4spheres_1011_v5,1011,5,5.0698,0.018971,85
simulation_4spheres_1011_v6,1011,6,6.7447,0.014552,85
simulation_4spheres_1011_v7,1011,7,4.6559,0.003598,85
simulation_4spheres_1011_v8,1011,8,4.0401,0.003209,85
simulation_4spheres_1011_v9,1011,9,7.6099,0.018125,85
simulation_4spheres_1011_v10,1011,10,5.5380,0.017784,85
simulation_4spheres_1011_v11,1011,11,6.0765,0.001410,85
simulation_4spheres_1011_v12,1011,12,8.5673,0.009221,85
simulation_4spheres_1011_v13,1011,13,7.8340,0.004467,85
simulation_4spheres_1011_v14,1011,14,6.0075,0.010134,85
simulation_4spheres_1011_v15,1011,15,5.9240,0.003821,85
simulation_4spheres_1011_v16,1011,16,7.7064,0.005803,85
simulation_4spheres_1011_v17,1011,17,8.0488,0.019329,85
simulation_4spheres_1011_v18,1011,18,8.3855,0.001472,85
simulation_4spheres_1011_v19,1011,19,5.6850,0.016956,85
simulation_4spheres_1011_v20,1011,20,3.0604,0.015497,85
simulation_4spheres_1011_v21,1011,21,6.9530,0.002003,85
simulation_4spheres_1011_v22,1011,22,8.3296,0.005434,85
simulation_4spheres_1011_v23,1011,23,6.8089,0.006845,85
simulation_4spheres_1011_v24,1011,24,6.9962,0.017950,85
simulation_4spheres_1011_v25,1011,25,4.1706,0.002818,85
simulation_4spheres_1011_v26,1011,26,8.0199,0.001007,85
simulation_4spheres_1011_v27,1011,27,8.2419,0.005821,85
simulation_4spheres_1011_v28,1011,28,3.3895,0.014922,85
simulation_4spheres_1011_v29,1011,29,8.3078,0.003983,85
simulation_4spheres_1011_v30,1011,30,8.1852,0.001853,85
simulation_4spheres_1011_v31,1011,31,7.4648,0.003401,85
simulation_4spheres_1011_v32,1011,32,3.8909,0.017988,85
simulation_4spheres_1011_v33,1011,33,4.1453,0.015545,85
simulation_4spheres_1011_v34,1011,34,7.2740,0.019704,85
simulation_4spheres_1011_v35,1011,35,3.2953,0.009087,85
simulation_4spheres_1011_v36,1011,36,3.8143,0.009257,85
simulation_4spheres_1011_v37,1011,37,6.4946,0.012670,85
simulation_4spheres_1011_v38,1011,38,4.6892,0.018500,85
simulation_4spheres_1011_v39,1011,39,6.7585,0.010842,85
simulation_4spheres_1011_v40,1011,40,8.6570,0.013342,85
simulation_4spheres_1011_v41,1011,41,4.2023,0.017092,85
simulation_4spheres_1011_v42,1011,42,6.1089,0.012395,85
simulation_4spheres_1011_v43,1011,43,5.2367,0.003534,85
simulation_4spheres_1011_v44,1011,44,5.7610,0.018268,85
simulation_4spheres_1011_v45,1011,45,5.6979,0.007941,85
simulation_4spheres_1011_v46,1011,46,8.4895,0.013344,85
simulation_4spheres_1011_v47,1011,47,4.5648,0.019360,85
simulation_4spheres_1011_v48,1011,48,6.5824,0.012551,85
simulation_4spheres_1011_v49,1011,49,3.8748,0.015399,85
simulation_4spheres_1100_v0,1100,0,3.6218,0.016173,85
simulation_4spheres_1100_v1,1100,1,3.6048,0.019105,85
simulation_4spheres_1100_v2,1100,2,3.5605,0.006325,85
simulation_4spheres_1100_v3,1100,3,6.4282,0.003269,85
simulation_4spheres_1100_v4,1100,4,8.5300,0.004435,85
simulation_4spheres_1100_v5,1100,5,7.3502,0.018258,85
simulation_4spheres_1100_v6,1100,6,3.7829,0.001704,85
simulation_4spheres_1100_v7,1100,7,6.2491,0.010935,85
simulation_4spheres_1100_v8,1100,8,5.6715,0.017060,85
simulation_4spheres_1100_v9,1100,9,5.3755,0.003299,85
simulation_4spheres_1100_v10,1100,10,4.8726,0.015760,85
simulation_4spheres_1100_v11,1100,11,4.7011,0.018485,85
simulation_4spheres_1100_v12,1100,12,3.7617,0.018801,85
simulation_4spheres_1100_v13,1100,13,8.7756,0.017118,85
simulation_4spheres_1100_v14,1100,14,4.1943,0.018701,85
simulation_4spheres_1100_v15,1100,15,5.0978,0.017948,85
simulation_4spheres_1100_v16,1100,16,6.7382,0.008420,85
simulation_4spheres_1100_v17,1100,17,3.0166,0.001673,85
simulation_4spheres_1100_v18,1100,18,6.9854,0.018005,85
simulation_4spheres_1100_v19,1100,19,8.7466,0.004960,85
simulation_4spheres_1100_v20,1100,20,8.6113,0.010732,85
simulation_4spheres_1100_v21,1100,21,6.1129,0.002754,85
simulation_4spheres_1100_v22,1100,22,6.6521,0.002128,85
simulation_4spheres_1100_v23,1100,23,5.5989,0.014696,85
simulation_4spheres_1100_v24,1100,24,8.8269,0.010563,85
simulation_4spheres_1100_v25,1100,25,4.4087,0.007154,85
simulation_4spheres_1100_v26,1100,26,3.6259,0.019352,85
simulation_4spheres_1100_v27,1100,27,7.0577,0.013071,85
simulation_4spheres_1100_v28,1100,28,4.7278,0.008439,85
simulation_4spheres_1100_v29,1100,29,3.7425,0.006605,85
simulation_4spheres_1100_v30,1100,30,3.9958,0.009682,85
simulation_4spheres_1100_v31,1100,31,3.5650,0.009631,85
simulation_4spheres_1100_v32,1100,32,8.9422,0.010600,85
simulation_4spheres_1100_v33,1100,33,8.4227,0.005882,85
simulation_4spheres_1100_v34,1100,34,7.6796,0.012227,85
simulation_4spheres_1100_v35,1100,35,3.3403,0.009669,85
simulation_4spheres_1100_v36,1100,36,8.8882,0.008774,85
simulation_4spheres_1100_v37,1100,37,4.6308,0.007191,85
simulation_4spheres_1100_v38,1100,38,5.0268,0.006940,85
simulation_4spheres_1100_v39,1100,39,3.9193,0.006514,85
simulation_4spheres_1100_v40,1100,40,3.7124,0.003398,85
simulation_4spheres_1100_v41,1100,41,4.3929,0.019717,85
simulation_4spheres_1100_v42,1100,42,6.9340,0.007141,85
simulation_4spheres_1100_v43,1100,43,4.6652,0.001764,85
simulation_4spheres_1100_v44,1100,44,3.9436,0.004166,85
simulation_4spheres_1100_v45,1100,45,3.7109,0.002236,85
simulation_4spheres_1100_v46,1100,46,3.5132,0.009670,85
simulation_4spheres_1100_v47,1100,47,7.3668,0.018039,85
simulation_4spheres_1100_v48,1100,48,6.6773,0.013005,85
simulation_4spheres_1100_v49,1100,49,6.5004,0.016332,85
simulation_4spheres_1101_v0,1101,0,8.9385,0.006020,85
simulation_4spheres_1101_v1,1101,1,7.8719,0.002775,85
simulation_4spheres_1101_v2,1101,2,6.3808,0.016374,85
simulation_4spheres_1101_v3,1101,3,4.1141,0.004474,85
simulation_4spheres_1101_v4,1101,4,3.5149,0.013051,85
simulation_4spheres_1101_v5,1101,5,5.4519,0.004840,85
simulation_4spheres_1101_v6,1101,6,8.6767,0.003637,85
simulation_4spheres_1101_v7,1101,7,6.0833,0.013597,85
simulation_4spheres_1101_v8,1101,8,7.4733,0.001151,85
simulation_4spheres_1101_v9,1101,9,8.6681,0.014347,85
simulation_4spheres_1101_v10,1101,10,8.1743,0.017249,85
simulation_4spheres_1101_v11,1101,11,7.9155,0.018565,85
simulation_4spheres_1101_v12,1101,12,4.2629,0.005270,85
simulation_4spheres_1101_v13,1101,13,5.2530,0.005434,85
simulation_4spheres_1101_v14,1101,14,6.9104,0.011538,85
simulation_4spheres_1101_v15,1101,15,6.8320,0.001265,85
simulation_4spheres_1101_v16,1101,16,3.3790,0.012375,85
simulation_4spheres_1101_v17,1101,17,5.7310,0.016165,85
simulation_4spheres_1101_v18,1101,18,3.7142,0.008243,85
simulation_4spheres_1101_v19,1101,19,4.6107,0.014742,85
simulation_4spheres_1101_v20,1101,20,5.3201,0.016097,85
simulation_4spheres_1101_v21,1101,21,4.2375,0.017766,85
simulation_4spheres_1101_v22,1101,22,6.0201,0.014646,85
simulation_4spheres_1101_v23,1101,23,5.4672,0.006429,85
simulation_4spheres_1101_v24,1101,24,3.0385,0.013073,85
simulation_4spheres_1101_v25,1101,25,5.7923,0.013720,85
simulation_4spheres_1101_v26,1101,26,3.3977,0.002304,85
simulation_4spheres_1101_v27,1101,27,5.8890,0.014311,85
simulation_4spheres_1101_v28,1101,28,3.9532,0.011554,85
simulation_4spheres_1101_v29,1101,29,8.4493,0.003248,85
simulation_4spheres_1101_v30,1101,30,6.2565,0.006325,85
simulation_4spheres_1101_v31,1101,31,7.4468,0.017427,85
simulation_4spheres_1101_v32,1101,32,8.3205,0.001789,85
simulation_4spheres_1101_v33,1101,33,4.4526,0.006602,85
simulation_4spheres_1101_v34,1101,34,4.4249,0.017505,85
simulation_4spheres_1101_v35,1101,35,3.6912,0.009194,85
simulation_4spheres_1101_v36,1101,36,7.7928,0.007583,85
simulation_4spheres_1101_v37,1101,37,7.3252,0.009880,85
simulation_4spheres_1101_v38,1101,38,7.3198,0.015131,85
simulation_4spheres_1101_v39,1101,39,8.7574,0.012161,85
simulation_4spheres_1101_v40,1101,40,5.5078,0.001029,85
simulation_4spheres_1101_v41,1101,41,5.9623,0.016885,85
simulation_4spheres_1101_v42,1101,42,6.5585,0.010830,85
simulation_4spheres_1101_v43,1101,43,6.9205,0.003206,85
simulation_4spheres_1101_v44,1101,44,4.1659,0.017983,85
simulation_4spheres_1101_v45,1101,45,6.5508,0.007258,85
simulation_4spheres_1101_v46,1101,46,6.7339,0.012265,85
simulation_4spheres_1101_v47,1101,47,7.7861,0.011629,85
simulation_4spheres_1101_v48,1101,48,6.8030,0.017880,85
simulation_4spheres_1101_v49,1101,49,6.0585,0.008782,85
simulation_4spheres_1110_v0,1110,0,6.8425,0.017886,85
simulation_4spheres_1110_v1,1110,1,5.0444,0.019351,85
simulation_4spheres_1110_v2,1110,2,5.6775,0.014215,85
simulation_4spheres_1110_v3,1110,3,8.7280,0.005187,85
simulation_4spheres_1110_v4,1110,4,8.1403,0.008077,85
simulation_4spheres_1110_v5,1110,5,7.8310,0.001756,85
simulation_4spheres_1110_v6,1110,6,3.9383,0.009042,85
simulation_4spheres_1110_v7,1110,7,7.8957,0.017240,85
simulation_4spheres_1110_v8,1110,8,3.6750,0.014464,85
simulation_4spheres_1110_v9,1110,9,7.4477,0.007134,85
simulation_4spheres_1110_v10,1110,10,7.1415,0.005513,85
simulation_4spheres_1110_v11,1110,11,5.6577,0.019009,85
simulation_4spheres_1110_v12,1110,12,8.3772,0.006587,85
simulation_4spheres_1110_v13,1110,13,6.7771,0.009046,85
simulation_4spheres_1110_v14,1110,14,6.7012,0.015522,85
simulation_4spheres_1110_v15,1110,15,4.0110,0.006189,85
simulation_4spheres_1110_v16,1110,16,8.2602,0.006572,85
simulation_4spheres_1110_v17,1110,17,3.8681,0.005648,85
simulation_4spheres_1110_v18,1110,18,3.6507,0.016422,85
simulation_4spheres_1110_v19,1110,19,6.0291,0.008229,85
simulation_4spheres_1110_v20,1110,20,5.9736,0.002922,85
simulation_4spheres_1110_v21,1110,21,3.9162,0.017990,85
simulation_4spheres_1110_v22,1110,22,7.9538,0.012736,85
simulation_4spheres_1110_v23,1110,23,4.0290,0.010820,85
simulation_4spheres_1110_v24,1110,24,4.3272,0.001214,85
simulation_4spheres_1110_v25,1110,25,6.4393,0.008994,85
simulation_4spheres_1110_v26,1110,26,3.0104,0.004745,85
simulation_4spheres_1110_v27,1110,27,8.8211,0.009941,85
simulation_4spheres_1110_v28,1110,28,4.6915,0.019437,85
simulation_4spheres_1110_v29,1110,29,4.6573,0.018799,85
simulation_4spheres_1110_v30,1110,30,7.5842,0.008175,85
simulation_4spheres_1110_v31,1110,31,3.7984,0.017479,85
simulation_4spheres_1110_v32,1110,32,7.1675,0.006694,85
simulation_4spheres_1110_v33,1110,33,6.7059,0.011002,85
simulation_4spheres_1110_v34,1110,34,5.2748,0.005366,85
simulation_4spheres_1110_v35,1110,35,7.7410,0.019086,85
simulation_4spheres_1110_v36,1110,36,3.8718,0.011689,85
simulation_4spheres_1110_v37,1110,37,4.4611,0.007243,85
simulation_4spheres_1110_v38,1110,38,7.6980,0.012008,85
simulation_4spheres_1110_v39,1110,39,7.9432,0.010538,85
simulation_4spheres_1110_v40,1110,40,8.1962,0.004679,85
simulation_4spheres_1110_v41,1110,41,6.4284,0.017279,85
simulation_4spheres_1110_v42,1110,42,6.8906,0.009555,85
simulation_4spheres_1110_v43,1110,43,5.4682,0.011402,85
simulation_4spheres_1110_v44,1110,44,4.4568,0.014665,85
simulation_4spheres_1110_v45,1110,45,7.0697,0.013477,85
simulation_4spheres_1110_v46,1110,46,3.9952,0.005109,85
simulation_4spheres_1110_v47,1110,47,8.4938,0.018240,85
simulation_4spheres_1110_v48,1110,48,5.4310,0.002849,85
simulation_4spheres_1110_v49,1110,49,4.0450,0.007288,85
simulation_4spheres_1111_v0,1111,0,8.6879,0.007971,85
simulation_4spheres_1111_v1,1111,1,6.9139,0.004608,85
simulation_4spheres_1111_v2,1111,2,5.8787,0.019858,85
simulation_4spheres_1111_v3,1111,3,8.0948,0.007658,85
simulation_4spheres_1111_v4,1111,4,8.6727,0.014434,85
simulation_4spheres_1111_v5,1111,5,7.4329,0.019543,85
simulation_4spheres_1111_v6,1111,6,4.2108,0.005243,85
simulation_4spheres_1111_v7,1111,7,4.4620,0.011443,85
simulation_4spheres_1111_v8,1111,8,4.5393,0.006735,85
simulation_4spheres_1111_v9,1111,9,6.8209,0.008809,85
simulation_4spheres_1111_v10,1111,10,7.7877,0.010669,85
simulation_4spheres_1111_v11,1111,11,4.0133,0.015796,85
simulation_4spheres_1111_v12,1111,12,3.3868,0.010668,85
simulation_4spheres_1111_v13,1111,13,4.8345,0.004342,85
simulation_4spheres_1111_v14,1111,14,7.5967,0.004999,85
simulation_4spheres_1111_v15,1111,15,6.4950,0.005421,85
simulation_4spheres_1111_v16,1111,16,3.5258,0.011193,85
simulation_4spheres_1111_v17,1111,17,4.4085,0.017573,85
simulation_4spheres_1111_v18,1111,18,8.3597,0.004950,85
simulation_4spheres_1111_v19,1111,19,4.8163,0.008293,85
simulation_4spheres_1111_v20,1111,20,5.3204,0.003881,85
simulation_4spheres_1111_v21,1111,21,7.1861,0.002215,85
simulation_4spheres_1111_v22,1111,22,4.5170,0.013558,85
simulation_4spheres_1111_v23,1111,23,4.4830,0.007468,85
simulation_4spheres_1111_v24,1111,24,5.9680,0.003428,85
simulation_4spheres_1111_v25,1111,25,5.9205,0.015270,85
simulation_4spheres_1111_v26,1111,26,6.7347,0.006541,85
simulation_4spheres_1111_v27,1111,27,6.4634,0.018107,85
simulation_4spheres_1111_v28,1111,28,7.5590,0.007669,85
simulation_4spheres_1111_v29,1111,29,8.6104,0.002910,85
simulation_4spheres_1111_v30,1111,30,4.7637,0.008696,85
simulation_4spheres_1111_v31,1111,31,4.5809,0.005962,85
simulation_4spheres_1111_v32,1111,32,6.5944,0.017932,85
simulation_4spheres_1111_v33,1111,33,7.9593,0.011927,85
simulation_4spheres_1111_v34,1111,34,3.0581,0.010677,85
simulation_4spheres_1111_v35,1111,35,6.6375,0.018519,85
simulation_4spheres_1111_v36,1111,36,6.8461,0.003336,85
simulation_4spheres_1111_v37,1111,37,7.3349,0.018240,85
simulation_4spheres_1111_v38,1111,38,6.8455,0.009370,85
simulation_4spheres_1111_v39,1111,39,3.2640,0.007311,85
simulation_4spheres_1111_v40,1111,40,8.0289,0.004527,85
simulation_4spheres_1111_v41,1111,41,6.1568,0.012915,85
simulation_4spheres_1111_v42,1111,42,4.2932,0.010655,85
simulation_4spheres_1111_v43,1111,43,7.2737,0.003158,85
simulation_4spheres_1111_v44,1111,44,5.3881,0.004491,85
simulation_4spheres_1111_v45,1111,45,7.9587,0.011401,85
simulation_4spheres_1111_v46,1111,46,7.8276,0.019934,85
simulation_4spheres_1111_v47,1111,47,6.7705,0.017705,85
simulation_4spheres_1111_v48,1111,48,7.3029,0.008094,85
simulation_4spheres_1111_v49,1111,49,4.3116,0.001528,85
