Filename,Case_Bits,Variation_ID,Soil_Er,Soil_Cond,N_Traces
simulation_4spheres_1000_v35,1000,35,7.9160,0.018028,115
simulation_4spheres_1000_v36,1000,36,7.6158,0.003215,115
simulation_4spheres_1000_v37,1000,37,6.8332,0.003666,115
simulation_4spheres_1000_v38,1000,38,6.4288,0.009992,115
simulation_4spheres_1000_v39,1000,39,7.8982,0.003245,115
simulation_4spheres_1000_v40,1000,40,4.7805,0.006235,115
simulation_4spheres_1000_v41,1000,41,8.9246,0.018517,115
simulation_4spheres_1000_v42,1000,42,5.0797,0.019024,115
simulation_4spheres_1000_v43,1000,43,6.0537,0.015056,115
simulation_4spheres_1000_v44,1000,44,8.4289,0.017819,115
simulation_4spheres_1000_v45,1000,45,3.2398,0.008155,115
simulation_4spheres_1000_v46,1000,46,7.7305,0.008496,115
simulation_4spheres_1000_v47,1000,47,6.7069,0.004439,115
simulation_4spheres_1000_v48,1000,48,7.5849,0.010949,115
simulation_4spheres_1000_v49,1000,49,6.1063,0.012356,115
simulation_4spheres_1001_v0,1001,0,6.3384,0.007256,115
simulation_4spheres_1001_v1,1001,1,3.5215,0.019720,115
simulation_4spheres_1001_v2,1001,2,6.3370,0.018848,115
simulation_4spheres_1001_v3,1001,3,5.8207,0.008330,115
simulation_4spheres_1001_v4,1001,4,8.7598,0.008549,115
simulation_4spheres_1001_v5,1001,5,8.7398,0.011821,115
simulation_4spheres_1001_v6,1001,6,4.0426,0.007873,115
simulation_4spheres_1001_v7,1001,7,4.4554,0.006486,115
simulation_4spheres_1001_v8,1001,8,6.4226,0.008529,115
simulation_4spheres_1001_v9,1001,9,5.0532,0.006724,115
simulation_4spheres_1001_v10,1001,10,7.0147,0.017525,115
simulation_4spheres_1001_v11,1001,11,6.5152,0.015405,115
simulation_4spheres_1001_v12,1001,12,4.8549,0.013590,115
simulation_4spheres_1001_v13,1001,13,7.1560,0.012486,115
simulation_4spheres_1001_v14,1001,14,6.2427,0.014219,115
simulation_4spheres_1001_v15,1001,15,3.5538,0.011332,115
simulation_4spheres_1001_v16,1001,16,6.9850,0.007657,115
simulation_4spheres_1001_v17,1001,17,6.7602,0.009868,115
simulation_4spheres_1001_v18,1001,18,8.9394,0.010580,115
simulation_4spheres_1001_v19,1001,19,5.4349,0.016048,115
simulation_4spheres_1001_v20,1001,20,7.4803,0.011192,115
simulation_4spheres_1001_v21,1001,21,3.3132,0.005397,115
simulation_4spheres_1001_v22,1001,22,3.4082,0.009852,115
simulation_4spheres_1001_v23,1001,23,5.2874,0.007131,115
simulation_4spheres_1001_v24,1001,24,5.0847,0.019973,115
simulation_4spheres_1001_v25,1001,25,7.2493,0.005301,115
simulation_4spheres_1001_v26,1001,26,6.4458,0.002521,115
simulation_4spheres_1001_v27,1001,27,5.5663,0.019577,115
simulation_4spheres_1001_v28,1001,28,8.3264,0.006306,115
simulation_4spheres_1001_v29,1001,29,4.8935,0.002324,115
simulation_4spheres_1001_v30,1001,30,4.0683,0.014893,115
simulation_4spheres_1001_v31,1001,31,4.1429,0.003054,115
simulation_4spheres_1001_v32,1001,32,4.1759,0.017394,115
simulation_4spheres_1001_v33,1001,33,6.2313,0.003555,115
simulation_4spheres_1001_v34,1001,34,3.6172,0.008499,115
simulation_4spheres_1001_v35,1001,35,5.6306,0.014348,115
simulation_4spheres_1001_v36,1001,36,8.2860,0.017886,115
simulation_4spheres_1001_v37,1001,37,3.5350,0.018647,115
simulation_4spheres_1001_v38,1001,38,4.0777,0.014533,115
simulation_4spheres_1001_v39,1001,39,7.0299,0.013522,115
simulation_4spheres_1001_v40,1001,40,3.4213,0.004673,115
simulation_4spheres_1001_v41,1001,41,3.1606,0.006626,115
simulation_4spheres_1001_v42,1001,42,4.3638,0.017279,115
simulation_4spheres_1001_v43,1001,43,7.9448,0.015863,115
simulation_4spheres_1001_v44,1001,44,3.6455,0.017720,115
simulation_4spheres_1001_v45,1001,45,7.8567,0.005695,115
simulation_4spheres_1001_v46,1001,46,5.0242,0.008513,115
simulation_4spheres_1001_v47,1001,47,7.9161,0.010871,115
simulation_4spheres_1001_v48,1001,48,7.3424,0.010491,115
simulation_4spheres_1001_v49,1001,49,5.0654,0.019806,115
simulation_4spheres_1010_v0,1010,0,8.4751,0.019672,115
simulation_4spheres_1010_v1,1010,1,5.5403,0.016514,115
simulation_4spheres_1010_v2,1010,2,3.2067,0.009292,115
simulation_4spheres_1010_v3,1010,3,4.3335,0.007754,115
simulation_4spheres_1010_v4,1010,4,5.0056,0.007617,115
simulation_4spheres_1010_v5,1010,5,6.4688,0.005001,115
simulation_4spheres_1010_v6,1010,6,5.0418,0.012422,115
simulation_4spheres_1010_v7,1010,7,6.1507,0.009467,115
simulation_4spheres_1010_v8,1010,8,6.1628,0.004398,115
simulation_4spheres_1010_v9,1010,9,8.1543,0.011031,115
simulation_4spheres_1010_v10,1010,10,8.7655,0.010852,115
simulation_4spheres_1010_v11,1010,11,5.8468,0.019913,115
simulation_4spheres_1010_v12,1010,12,7.6795,0.013796,115
simulation_4spheres_1010_v13,1010,13,4.8913,0.013593,115
simulation_4spheres_1010_v14,1010,14,3.2732,0.006932,115
simulation_4spheres_1010_v15,1010,15,4.9577,0.001253,115
simulation_4spheres_1010_v16,1010,16,7.4534,0.004744,115
simulation_4spheres_1010_v17,1010,17,5.0030,0.017037,115
simulation_4spheres_1010_v18,1010,18,6.3163,0.008753,115
simulation_4spheres_1010_v19,1010,19,5.1068,0.005729,115
simulation_4spheres_1010_v20,1010,20,6.8720,0.015508,115
simulation_4spheres_1010_v21,1010,21,3.0332,0.005602,115
simulation_4spheres_1010_v22,1010,22,3.4838,0.012761,115
simulation_4spheres_1010_v23,1010,23,3.6284,0.007336,115
simulation_4spheres_1010_v24,1010,24,7.5681,0.009518,115
simulation_4spheres_1010_v25,1010,25,7.7406,0.001403,115
simulation_4spheres_1010_v26,1010,26,7.5817,0.008070,115
simulation_4spheres_1010_v27,1010,27,7.1060,0.014781,115
simulation_4spheres_1010_v28,1010,28,8.6532,0.013922,115
simulation_4spheres_1010_v29,1010,29,7.2267,0.015549,115
simulation_4spheres_1010_v30,1010,30,8.1006,0.012368,115
simulation_4spheres_1010_v31,1010,31,8.5940,0.003926,115
simulation_4spheres_1010_v32,1010,32,7.7176,0.004948,115
simulation_4spheres_1010_v33,1010,33,5.8621,0.018695,115
simulation_4spheres_1010_v34,1010,34,5.4272,0.008039,115
simulation_4spheres_1010_v35,1010,35,5.1227,0.016111,115
simulation_4spheres_1010_v36,1010,36,7.1051,0.009393,115
simulation_4spheres_1010_v37,1010,37,7.3828,0.005575,115
simulation_4spheres_1010_v38,1010,38,8.5176,0.013324,115
simulation_4spheres_1010_v39,1010,39,4.2277,0.009301,115
simulation_4spheres_1010_v40,1010,40,5.4817,0.007324,115
simulation_4spheres_1010_v41,1010,41,8.9107,0.004365,115
simulation_4spheres_1010_v42,1010,42,8.9032,0.011582,115
simulation_4spheres_1010_v43,1010,43,7.4364,0.018018,115
simulation_4spheres_1010_v44,1010,44,7.9233,0.008788,115
simulation_4spheres_1010_v45,1010,45,4.2797,0.007572,115
simulation_4spheres_1010_v46,1010,46,8.5349,0.019978,115
simulation_4spheres_1010_v47,1010,47,5.6389,0.011042,115
simulation_4spheres_1010_v48,1010,48,7.1064,0.014147,115
simulation_4spheres_1010_v49,1010,49,7.1118,0.005200,115
simulation_4spheres_1011_v0,1011,0,8.9637,0.011734,115
simulation_4spheres_1011_v1,1011,1,7.3345,0.015281,115
simulation_4spheres_1011_v2,1011,2,4.6124,0.001417,115
simulation_4spheres_1011_v3,1011,3,5.3267,0.015885,115
simulation_4spheres_1011_v4,1011,4,6.2553,0.010894,115
simulation_4spheres_1011_v5,1011,5,3.9317,0.008383,115
simulation_4spheres_1011_v6,1011,6,4.4799,0.011090,115
simulation_4spheres_1011_v7,1011,7,5.1235,0.019222,115
simulation_4spheres_1011_v8,1011,8,6.9889,0.010200,115
simulation_4spheres_1011_v9,1011,9,5.9789,0.007167,115
simulation_4spheres_1011_v10,1011,10,7.2772,0.014015,115
simulation_4spheres_1011_v11,1011,11,6.6933,0.008453,115
simulation_4spheres_1011_v12,1011,12,5.1530,0.017545,115
simulation_4spheres_1011_v13,1011,13,5.9390,0.012780,115
simulation_4spheres_1011_v14,1011,14,8.9771,0.003279,115
simulation_4spheres_1011_v15,1011,15,7.6650,0.014745,115
simulation_4spheres_1011_v16,1011,16,7.1251,0.003430,115
simulation_4spheres_1011_v17,1011,17,5.9533,0.003953,115
simulation_4spheres_1011_v18,1011,18,7.1794,0.017695,115
simulation_4spheres_1011_v19,1011,19,8.5675,0.005766,115
simulation_4spheres_1011_v20,1011,20,7.7159,0.001053,115
simulation_4spheres_1011_v21,1011,21,8.2856,0.005948,115
simulation_4spheres_1011_v22,1011,22,3.7659,0.007838,115
simulation_4spheres_1011_v23,1011,23,4.5051,0.001722,115
simulation_4spheres_1011_v24,1011,24,8.4073,0.015958,115
simulation_4spheres_1011_v25,1011,25,3.2633,0.017379,115
simulation_4spheres_1011_v26,1011,26,4.6789,0.002544,115
simulation_4spheres_1011_v27,1011,27,7.4518,0.019055,115
simulation_4spheres_1011_v28,1011,28,8.2069,0.013082,115
simulation_4spheres_1011_v29,1011,29,5.0816,0.003852,115
simulation_4spheres_1011_v30,1011,30,7.3924,0.012147,115
simulation_4spheres_1011_v31,1011,31,4.1686,0.006607,115
simulation_4spheres_1011_v32,1011,32,4.5599,0.019457,115
simulation_4spheres_1011_v33,1011,33,3.0391,0.008851,115
simulation_4spheres_1011_v34,1011,34,6.1453,0.006927,115
simulation_4spheres_1011_v35,1011,35,4.7668,0.010234,115
simulation_4spheres_1011_v36,1011,36,8.5613,0.017038,115
simulation_4spheres_1011_v37,1011,37,3.3289,0.017200,115
simulation_4spheres_1011_v38,1011,38,7.6192,0.013679,115
simulation_4spheres_1011_v39,1011,39,4.6777,0.005401,115
simulation_4spheres_1011_v40,1011,40,7.3328,0.003222,115
simulation_4spheres_1011_v41,1011,41,5.1463,0.006799,115
simulation_4spheres_1011_v42,1011,42,5.1609,0.004339,115
simulation_4spheres_1011_v43,1011,43,4.9874,0.009696,115
simulation_4spheres_1011_v44,1011,44,4.2033,0.019576,115
simulation_4spheres_1011_v45,1011,45,7.4212,0.012296,115
simulation_4spheres_1011_v46,1011,46,4.6945,0.016117,115
simulation_4spheres_1011_v47,1011,47,7.9720,0.002517,115
simulation_4spheres_1011_v48,1011,48,6.5067,0.012187,115
simulation_4spheres_1011_v49,1011,49,8.4667,0.011592,115
simulation_4spheres_1100_v0,1100,0,5.8197,0.018949,115
simulation_4spheres_1100_v1,1100,1,8.6497,0.015968,115
simulation_4spheres_1100_v2,1100,2,3.8929,0.015532,115
simulation_4spheres_1100_v3,1100,3,5.7777,0.002251,115
simulation_4spheres_1100_v4,1100,4,6.8417,0.002815,115
simulation_4spheres_1100_v5,1100,5,6.3805,0.006032,115
simulation_4spheres_1100_v6,1100,6,4.5318,0.013391,115
simulation_4spheres_1100_v7,1100,7,4.2980,0.008494,115
simulation_4spheres_1100_v8,1100,8,8.5282,0.007058,115
simulation_4spheres_1100_v9,1100,9,7.2103,0.012721,115
simulation_4spheres_1100_v10,1100,10,4.2400,0.019716,115
simulation_4spheres_1100_v11,1100,11,5.0175,0.006175,115
simulation_4spheres_1100_v12,1100,12,7.1402,0.013696,115
simulation_4spheres_1100_v13,1100,13,7.4824,0.006407,115
simulation_4spheres_1100_v14,1100,14,3.7242,0.005779,115
simulation_4spheres_1100_v15,1100,15,3.1471,0.011358,115
simulation_4spheres_1100_v16,1100,16,8.5639,0.008369,115
simulation_4spheres_1100_v17,1100,17,8.7644,0.012230,115
simulation_4spheres_1100_v18,1100,18,7.3341,0.011603,115
simulation_4spheres_1100_v19,1100,19,4.4051,0.013904,115
simulation_4spheres_1100_v20,1100,20,6.6481,0.008153,115
simulation_4spheres_1100_v21,1100,21,3.6595,0.015175,115
simulation_4spheres_1100_v22,1100,22,5.6121,0.001584,115
simulation_4spheres_1100_v23,1100,23,5.2168,0.012047,115
simulation_4spheres_1100_v24,1100,24,3.7322,0.006246,115
simulation_4spheres_1100_v25,1100,25,4.3976,0.010228,115
simulation_4spheres_1100_v26,1100,26,5.0917,0.004682,115
simulation_4spheres_1100_v27,1100,27,5.4172,0.017089,115
simulation_4spheres_1100_v28,1100,28,4.3595,0.004454,115
simulation_4spheres_1100_v29,1100,29,4.1804,0.008569,115
simulation_4spheres_1100_v30,1100,30,6.0678,0.001306,115
simulation_4spheres_1100_v31,1100,31,6.5283,0.014942,115
simulation_4spheres_1100_v32,1100,32,8.7696,0.013086,115
simulation_4spheres_1100_v33,1100,33,4.4464,0.013648,115
simulation_4spheres_1100_v34,1100,34,7.2991,0.009386,115
simulation_4spheres_1100_v35,1100,35,3.7712,0.007885,115
simulation_4spheres_1100_v36,1100,36,3.4532,0.004444,115
simulation_4spheres_1100_v37,1100,37,8.0522,0.007278,115
simulation_4spheres_1100_v38,1100,38,7.1509,0.004278,115
simulation_4spheres_1100_v39,1100,39,4.1114,0.008185,115
simulation_4spheres_1100_v40,1100,40,8.3974,0.013652,115
simulation_4spheres_1100_v41,1100,41,6.7789,0.017016,115
simulation_4spheres_1100_v42,1100,42,6.7621,0.004337,115
simulation_4spheres_1100_v43,1100,43,4.2870,0.009409,115
simulation_4spheres_1100_v44,1100,44,4.7234,0.010184,115
simulation_4spheres_1100_v45,1100,45,7.8849,0.004216,115
simulation_4spheres_1100_v46,1100,46,6.0848,0.010377,115
simulation_4spheres_1100_v47,1100,47,7.4663,0.013860,115
simulation_4spheres_1100_v48,1100,48,8.5204,0.014345,115
simulation_4spheres_1100_v49,1100,49,6.2591,0.018610,115
simulation_4spheres_1101_v0,1101,0,4.9844,0.011642,115
simulation_4spheres_1101_v1,1101,1,5.9654,0.019329,115
simulation_4spheres_1101_v2,1101,2,5.4440,0.010908,115
simulation_4spheres_1101_v3,1101,3,3.8516,0.011455,115
simulation_4spheres_1101_v4,1101,4,7.1842,0.015767,115
simulation_4spheres_1101_v5,1101,5,3.1397,0.008403,115
simulation_4spheres_1101_v6,1101,6,4.2079,0.014724,115
simulation_4spheres_1101_v7,1101,7,4.3926,0.005967,115
simulation_4spheres_1101_v8,1101,8,8.1567,0.004786,115
simulation_4spheres_1101_v9,1101,9,5.5851,0.001478,115
simulation_4spheres_1101_v10,1101,10,3.3984,0.004405,115
simulation_4spheres_1101_v11,1101,11,3.9718,0.016431,115
simulation_4spheres_1101_v12,1101,12,5.9122,0.017804,115
simulation_4spheres_1101_v13,1101,13,3.6625,0.011487,115
simulation_4spheres_1101_v14,1101,14,4.3673,0.006617,115
simulation_4spheres_1101_v15,1101,15,5.2929,0.019121,115
simulation_4spheres_1101_v16,1101,16,6.6264,0.015686,115
simulation_4spheres_1101_v17,1101,17,5.8668,0.011535,115
simulation_4spheres_1101_v18,1101,18,7.1402,0.010418,115
simulation_4spheres_1101_v19,1101,19,8.1291,0.002500,115
simulation_4spheres_1101_v20,1101,20,6.1143,0.002004,115
simulation_4spheres_1101_v21,1101,21,3.5765,0.015027,115
simulation_4spheres_1101_v22,1101,22,3.6374,0.017455,115
simulation_4spheres_1101_v23,1101,23,5.9669,0.017159,115
simulation_4spheres_1101_v24,1101,24,5.3543,0.002623,115
simulation_4spheres_1101_v25,1101,25,5.2213,0.001653,115
simulation_4spheres_1101_v26,1101,26,7.7794,0.013297,115
simulation_4spheres_1101_v27,1101,27,6.8608,0.002549,115
simulation_4spheres_1101_v28,1101,28,7.2221,0.001219,115
simulation_4spheres_1101_v29,1101,29,3.6579,0.003768,115
simulation_4spheres_1101_v30,1101,30,5.7047,0.008979,115
simulation_4spheres_1101_v31,1101,31,3.5312,0.015805,115
simulation_4spheres_1101_v32,1101,32,6.4120,0.012199,115
simulation_4spheres_1101_v33,1101,33,6.5316,0.009233,115
simulation_4spheres_1101_v34,1101,34,5.3173,0.008727,115
simulation_4spheres_1101_v35,1101,35,8.1520,0.005750,115
simulation_4spheres_1101_v36,1101,36,4.0023,0.001348,115
simulation_4spheres_1101_v37,1101,37,4.7876,0.002969,115
simulation_4spheres_1101_v38,1101,38,5.2112,0.007924,115
simulation_4spheres_1101_v39,1101,39,5.6997,0.005282,115
simulation_4spheres_1101_v40,1101,40,3.9162,0.018943,115
simulation_4spheres_1101_v41,1101,41,7.5651,0.018208,115
simulation_4spheres_1101_v42,1101,42,4.9980,0.014408,115
simulation_4spheres_1101_v43,1101,43,4.7653,0.005991,115
simulation_4spheres_1101_v44,1101,44,4.1401,0.019153,115
simulation_4spheres_1101_v45,1101,45,7.7981,0.019747,115
simulation_4spheres_1101_v46,1101,46,8.7312,0.015560,115
simulation_4spheres_1101_v47,1101,47,5.5843,0.005520,115
simulation_4spheres_1101_v48,1101,48,3.7310,0.006407,115
simulation_4spheres_1101_v49,1101,49,3.5089,0.015734,115
simulation_4spheres_1110_v0,1110,0,5.6982,0.002208,115
simulation_4spheres_1110_v1,1110,1,8.9081,0.002759,115
simulation_4spheres_1110_v2,1110,2,5.5909,0.014602,115
simulation_4spheres_1110_v3,1110,3,8.0885,0.003538,115
simulation_4spheres_1110_v4,1110,4,6.9051,0.014208,115
simulation_4spheres_1110_v5,1110,5,6.4287,0.019898,115
simulation_4spheres_1110_v6,1110,6,8.3874,0.018689,115
simulation_4spheres_1110_v7,1110,7,5.4554,0.006361,115
simulation_4spheres_1110_v8,1110,8,4.2646,0.003185,115
simulation_4spheres_1110_v9,1110,9,7.8951,0.003911,115
simulation_4spheres_1110_v10,1110,10,3.6720,0.015381,115
simulation_4spheres_1110_v11,1110,11,7.7568,0.005242,115
simulation_4spheres_1110_v12,1110,12,7.7902,0.005126,115
simulation_4spheres_1110_v13,1110,13,8.6580,0.001882,115
simulation_4spheres_1110_v14,1110,14,8.1016,0.017892,115
simulation_4spheres_1110_v15,1110,15,8.5690,0.019487,115
simulation_4spheres_1110_v16,1110,16,7.9167,0.009816,115
simulation_4spheres_1110_v17,1110,17,8.9817,0.005924,115
simulation_4spheres_1110_v18,1110,18,4.0237,0.016073,115
simulation_4spheres_1110_v19,1110,19,6.2534,0.015203,115
simulation_4spheres_1110_v20,1110,20,8.0785,0.016722,115
simulation_4spheres_1110_v21,1110,21,4.1913,0.016729,115
simulation_4spheres_1110_v22,1110,22,7.8969,0.001265,115
simulation_4spheres_1110_v23,1110,23,5.2086,0.010610,115
simulation_4spheres_1110_v24,1110,24,3.9619,0.019836,115
simulation_4spheres_1110_v25,1110,25,8.0803,0.002158,115
simulation_4spheres_1110_v26,1110,26,3.4693,0.014529,115
simulation_4spheres_1110_v27,1110,27,8.5567,0.016343,115
simulation_4spheres_1110_v28,1110,28,3.8403,0.012639,115
simulation_4spheres_1110_v29,1110,29,6.6888,0.016132,115
simulation_4spheres_1110_v30,1110,30,5.5787,0.003371,115
simulation_4spheres_1110_v31,1110,31,5.2575,0.007173,115
simulation_4spheres_1110_v32,1110,32,7.5566,0.019923,115
simulation_4spheres_1110_v33,1110,33,3.2902,0.011667,115
simulation_4spheres_1110_v34,1110,34,3.8107,0.001936,115
simulation_4spheres_1110_v35,1110,35,7.3878,0.019747,115
simulation_4spheres_1110_v36,1110,36,5.8222,0.018334,115
simulation_4spheres_1110_v37,1110,37,3.6103,0.018001,115
simulation_4spheres_1110_v38,1110,38,6.6533,0.005178,115
simulation_4spheres_1110_v39,1110,39,6.7694,0.007569,115
simulation_4spheres_1110_v40,1110,40,4.6174,0.007943,115
simulation_4spheres_1110_v41,1110,41,5.9793,0.006926,115
simulation_4spheres_1110_v42,1110,42,4.6829,0.016889,115
simulation_4spheres_1110_v43,1110,43,6.7016,0.010809,115
simulation_4spheres_1110_v44,1110,44,7.8646,0.015936,115
simulation_4spheres_1110_v45,1110,45,6.5606,0.017506,115
simulation_4spheres_1110_v46,1110,46,7.0916,0.009154,115
simulation_4spheres_1110_v47,1110,47,7.4847,0.015579,115
simulation_4spheres_1110_v48,1110,48,7.3088,0.010435,115
simulation_4spheres_1110_v49,1110,49,4.2308,0.015710,115
simulation_4spheres_1111_v0,1111,0,8.8375,0.004873,115
simulation_4spheres_1111_v1,1111,1,3.5587,0.014524,115
simulation_4spheres_1111_v2,1111,2,8.6414,0.016801,115
simulation_4spheres_1111_v3,1111,3,7.4891,0.012577,115
simulation_4spheres_1111_v4,1111,4,4.5700,0.016762,115
simulation_4spheres_1111_v5,1111,5,7.3452,0.015834,115
simulation_4spheres_1111_v6,1111,6,8.6948,0.013949,115
simulation_4spheres_1111_v7,1111,7,5.7677,0.010960,115
simulation_4spheres_1111_v8,1111,8,5.7156,0.018428,115
simulation_4spheres_1111_v9,1111,9,6.9100,0.004509,115
simulation_4spheres_1111_v10,1111,10,3.5463,0.014211,115
simulation_4spheres_1111_v11,1111,11,8.9279,0.016309,115
simulation_4spheres_1111_v12,1111,12,4.4033,0.017453,115
simulation_4spheres_1111_v13,1111,13,3.4865,0.016185,115
simulation_4spheres_1111_v14,1111,14,6.9487,0.014084,115
simulation_4spheres_1111_v15,1111,15,6.2161,0.012035,115
simulation_4spheres_1111_v16,1111,16,5.3094,0.009191,115
simulation_4spheres_1111_v17,1111,17,3.2065,0.004212,115
simulation_4spheres_1111_v18,1111,18,6.2908,0.014832,115
simulation_4spheres_1111_v19,1111,19,5.7961,0.011508,115
simulation_4spheres_1111_v20,1111,20,8.6123,0.017460,115
simulation_4spheres_1111_v21,1111,21,4.0627,0.017961,115
simulation_4spheres_1111_v22,1111,22,5.1288,0.016021,115
simulation_4spheres_1111_v23,1111,23,3.3404,0.003274,115
simulation_4spheres_1111_v24,1111,24,7.2403,0.014479,115
simulation_4spheres_1111_v25,1111,25,6.3408,0.006286,115
simulation_4spheres_1111_v26,1111,26,7.4950,0.018295,115
simulation_4spheres_1111_v27,1111,27,8.8806,0.006496,115
simulation_4spheres_1111_v28,1111,28,3.5201,0.015281,115
simulation_4spheres_1111_v29,1111,29,6.5068,0.006478,115
simulation_4spheres_1111_v30,1111,30,8.8468,0.009719,115
simulation_4spheres_1111_v31,1111,31,8.7278,0.012030,115
simulation_4spheres_1111_v32,1111,32,7.8228,0.014382,115
simulation_4spheres_1111_v33,1111,33,3.9923,0.017905,115
simulation_4spheres_1111_v34,1111,34,6.3327,0.005108,115
simulation_4spheres_1111_v35,1111,35,8.0039,0.004309,115
simulation_4spheres_1111_v36,1111,36,5.3610,0.011180,115
simulation_4spheres_1111_v37,1111,37,7.7609,0.018938,115
simulation_4spheres_1111_v38,1111,38,4.7201,0.007908,115
simulation_4spheres_1111_v39,1111,39,6.2282,0.010110,115
simulation_4spheres_1111_v40,1111,40,6.6957,0.011807,115
simulation_4spheres_1111_v41,1111,41,4.3806,0.009127,115
simulation_4spheres_1111_v42,1111,42,8.1672,0.005269,115
simulation_4spheres_1111_v43,1111,43,7.5218,0.009847,115
simulation_4spheres_1111_v44,1111,44,5.1887,0.015652,115
simulation_4spheres_1111_v45,1111,45,3.9430,0.006016,115
simulation_4spheres_1111_v46,1111,46,4.8529,0.001063,115
simulation_4spheres_1111_v47,1111,47,6.7922,0.018552,115
simulation_4spheres_1111_v48,1111,48,5.5434,0.005592,115
simulation_4spheres_1111_v49,1111,49,5.2241,0.011876,115
